date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:08	118253/118253	---MC-	200	added ('OK')	text/html	etag:%221690642599%22	https://www.fai.gov/page/fai-cornerstone-ondemand-csod-faqs	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/page/fai-cornerstone-ondemand-csod-faqs.html	(from https://www.fai.gov/training/frequently-asked-questions-faqs)
12:01:08	42692/42692	---M--	200	added ('OK')	image/png	etag:%22a6c4-5cea95cc89f40%22	https://www.fai.gov/sites/default/files/FAI%20CSOD%20Image.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAI%20CSOD%20Image.png	(from https://www.fai.gov/training/frequently-asked-questions-faqs)
12:01:08	54037/54037	---MC-	200	added ('OK')	text/html	etag:%221690636872%22	https://www.fai.gov/certification/fac-c/new-fac-c-professional	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-c/new-fac-c-professional.html	(from https://www.fai.gov/training/frequently-asked-questions-faqs)
12:01:08	594868/594868	---M--	200	added ('OK')	application/pdf	etag:%22913b4-5cea963d128c0%22	https://www.fai.gov/sites/default/files/pdfss/FAC-COR_20Sep2011.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/pdfss/FAC-COR_20Sep2011.pdf	(from https://www.fai.gov/training/frequently-asked-questions-faqs)
12:01:09	508763/508763	---M--	200	added ('OK')	application/pdf	etag:%227c35b-5cea95cb95d00%22	https://www.fai.gov/sites/default/files/FAC_PPM_Policy_121613.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC_PPM_Policy_121613.pdf	(from https://www.fai.gov/training/frequently-asked-questions-faqs)
12:01:09	409984/409984	---M--	200	added ('OK')	application/pdf	etag:%2264180-5cea95a0ab7c0%22	https://www.fai.gov/sites/default/files/Continuous_Professional_Learning_FINAL.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Continuous_Professional_Learning_FINAL.pdf	(from https://www.fai.gov/training/frequently-asked-questions-faqs)
12:01:10	34442/34442	---MC-	200	added ('OK')	text/html	etag:%221690646471%22	https://www.fai.gov/about/acquisition-workforce-training-fund	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/about/acquisition-workforce-training-fund.html	(from https://www.fai.gov/training/frequently-asked-questions-faqs)
12:01:10	386/386	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:01:12%20GMT	https://www.fai.gov/node/11	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11.62.delayed	(from https://www.fai.gov/page/contact-us)
12:01:11	37359/37359	---MC-	200	added ('OK')	text/html	etag:%221690646472%22	https://www.fai.gov/content/linking-policy	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/content/linking-policy.html	(from https://www.fai.gov/page/contact-us)
12:01:11	562/562	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:01:21%20GMT	https://www.fai.gov/node/28	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/28.64.delayed	(from https://www.fai.gov/certification/certification-and-career-development-programs)
12:01:11	1656/1656	---M--	200	added ('OK')	image/svg+xml	etag:%22678-5fb499fb25d7a%22	https://www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/cert-top-logo.svg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/cert-top-logo.svg	(from https://www.fai.gov/certification/certification-and-career-development-programs)
12:01:11	734/734	---M--	200	added ('OK')	image/svg+xml	etag:%222de-5fb499fb25992%22	https://www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/course-bg.svg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/course-bg.svg	(from https://www.fai.gov/certification/certification-and-career-development-programs)
12:01:12	1522/1522	---M--	200	added ('OK')	image/svg+xml	etag:%225f2-5fb499fb25992%22	https://www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/book-bg.svg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/book-bg.svg	(from https://www.fai.gov/certification/certification-and-career-development-programs)
12:01:12	1458/1458	---M--	200	added ('OK')	image/svg+xml	etag:%225b2-5d0b1e24cdcb8%22	https://www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/clip-check-bg.svg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/clip-check-bg.svg	(from https://www.fai.gov/certification/certification-and-career-development-programs)
12:01:12	402/402	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:01:23%20GMT	https://www.fai.gov/node/5184	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/5184.69.delayed	(from https://www.fai.gov/certification/fac-c)
12:01:13	49154/49154	---MC-	200	added ('OK')	text/html	etag:%221690628304%22	https://www.fai.gov/certification/fac-c/contracting-fac/fac-c-legacy-cert-reqs	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-c/contracting-fac/fac-c-legacy-cert-reqs.html	(from https://www.fai.gov/certification/fac-c)
12:01:13	38349/38349	---MC-	200	added ('OK')	text/html	etag:%221690639079%22	https://www.fai.gov/certification/fac-c/contracting-fac/fac-c-digital-services	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-c/contracting-fac/fac-c-digital-services.html	(from https://www.fai.gov/certification/fac-c)
12:01:13	37155/37155	---MC-	200	added ('OK')	text/html	etag:%221690632583%22	https://www.fai.gov/certification/fac-c/contracting-fac-c/fac-c-policy-documents	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-c/contracting-fac-c/fac-c-policy-documents.html	(from https://www.fai.gov/certification/fac-c)
12:01:13	410/410	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:01:15%20GMT	https://www.fai.gov/node/5189	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/5189.6d.delayed	(from https://www.fai.gov/certification/fac-cor)
12:01:14	48138/48138	---MC-	200	added ('OK')	text/html	etag:%221690626136%22	https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-certification-requirements	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-certification-requirements.html	(from https://www.fai.gov/certification/fac-cor)
12:01:14	37556/37556	---MC-	200	added ('OK')	text/html	etag:%221690626559%22	https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-acquisition-training-providers	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-acquisition-training-providers.html	(from https://www.fai.gov/certification/fac-cor)
12:01:14	37983/37983	---MC-	200	added ('OK')	text/html	etag:%221690630686%22	https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-competencies	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-competencies.html	(from https://www.fai.gov/certification/fac-cor)
12:01:15	38613/38613	---MC-	200	added ('OK')	text/html	etag:%221690640478%22	https://www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-policy-documents	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-cor/contracting-fac/fac-cor-policy-documents.html	(from https://www.fai.gov/certification/fac-cor)
12:01:15	410/410	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:01:25%20GMT	https://www.fai.gov/node/5190	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/5190.72.delayed	(from https://www.fai.gov/certification/fac-ppm)
12:01:15	37792/37792	---MC-	200	added ('OK')	text/html	etag:%221690634853%22	https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-acquisition-training-providers	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-acquisition-training-providers.html	(from https://www.fai.gov/certification/fac-ppm)
12:01:15	48709/48709	---MC-	200	added ('OK')	text/html	etag:%221690627595%22	https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-certification-requirements	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-certification-requirements.html	(from https://www.fai.gov/certification/fac-ppm)
12:01:16	38068/38068	---MC-	200	added ('OK')	text/html	etag:%221690641280%22	https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-competencies	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-competencies.html	(from https://www.fai.gov/certification/fac-ppm)
12:01:16	40812/40812	---MC-	200	added ('OK')	text/html	etag:%221690646487%22	https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-policy-documents	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-policy-documents.html	(from https://www.fai.gov/certification/fac-ppm)
12:01:17	43351/43351	---MC-	200	added ('OK')	text/html	etag:%221690646479%22	https://www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-reciprocity-other-certifications	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/certification/fac-ppm/contracting-fac/fac-ppm-reciprocity-other-certifications.html	(from https://www.fai.gov/certification/fac-ppm)
12:01:17	358/358	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:01:19%20GMT	https://www.fai.gov/node/27	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/27.78.delayed	(from https://www.fai.gov/training)
12:01:17	955/955	---M--	200	added ('OK')	image/svg+xml	etag:%223bb-5fb499fb25d7a%22	https://www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/question-bg.svg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/question-bg.svg	(from https://www.fai.gov/training)
12:01:18	857/857	---M--	200	added ('OK')	image/svg+xml	etag:%22359-5fb499fb25d7a%22	https://www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/vid-bg.svg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/training-landing/vid-bg.svg	(from https://www.fai.gov/training)
12:01:18	478/478	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:01:20%20GMT	https://www.fai.gov/node/5178	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/5178.7b.delayed	(from https://www.fai.gov/training/find-and-register-for-courses)
12:01:18	16173/16173	---M--	200	added ('OK')	image/png	etag:%223f2d-5cea95d14ea80%22	https://www.fai.gov/sites/default/files/Other_Fed_Agency_button.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Other_Fed_Agency_button.png	(from https://www.fai.gov/training/find-and-register-for-courses)
12:01:18	31939/31939	---M--	200	added ('OK')	image/png	etag:%227cc3-5cea95a0ab7c0%22	https://www.fai.gov/sites/default/files/CSOD_find_button.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/CSOD_find_button.png	(from https://www.fai.gov/training/find-and-register-for-courses)
12:01:19	8902/8902	---M--	200	added ('OK')	image/png	etag:%2222c6-5cea95a0ab7c0%22	https://www.fai.gov/sites/default/files/CSOD_Select_session_button.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/CSOD_Select_session_button.png	(from https://www.fai.gov/training/find-and-register-for-courses)
12:01:19	7489/7489	---M--	200	added ('OK')	image/png	etag:%221d41-5cea95a0ab7c0%22	https://www.fai.gov/sites/default/files/CSOD_view_details_button.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/CSOD_view_details_button.png	(from https://www.fai.gov/training/find-and-register-for-courses)
12:01:19	5884/5884	---M--	200	added ('OK')	image/png	etag:%2216fc-5cea95a0ab7c0%22	https://www.fai.gov/sites/default/files/CSOD_Request_button.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/CSOD_Request_button.png	(from https://www.fai.gov/training/find-and-register-for-courses)
12:01:19	5948/5948	---M--	200	added ('OK')	image/png	etag:%22173c-5cea95a0ab7c0%22	https://www.fai.gov/sites/default/files/CSOD_view_Details_gray_button.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/CSOD_view_Details_gray_button.png	(from https://www.fai.gov/training/find-and-register-for-courses)
12:01:20	40406/40406	---MC-	200	added ('OK')	text/html	etag:%221690646482%22	https://www.fai.gov/training/find-and-register-for-courses?order=field_start_end&sort=asc	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/training/find-and-register-for-courses93b3.html	(from https://www.fai.gov/training/find-and-register-for-courses)
12:01:20	40418/40418	---MC-	200	added ('OK')	text/html	etag:%221690641663%22	https://www.fai.gov/training/find-and-register-for-courses?order=field_course_name&sort=asc	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/training/find-and-register-for-coursesac47.html	(from https://www.fai.gov/training/find-and-register-for-courses)
12:01:21	40405/40405	---MC-	200	added ('OK')	text/html	etag:%221690646483%22	https://www.fai.gov/training/find-and-register-for-courses?order=field_address2&sort=asc	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/training/find-and-register-for-coursesf78d.html	(from https://www.fai.gov/training/find-and-register-for-courses)
12:01:21	475461/475461	---M--	200	added ('OK')	application/javascript	etag:%2274145-5ff58aa91e8c0%22	https://www.fai.gov/sites/default/files/js/js_DyN-OIup5FCLTIQLiiqiM6nDzId09KFgy8aKr_0aBKY.js	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/js/js_DyN-OIup5FCLTIQLiiqiM6nDzId09KFgy8aKr_0aBKY.js	(from https://www.fai.gov/training/find-and-register-for-courses)
12:01:21	494/494	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:01:32%20GMT	https://www.fai.gov/node/1994	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/1994.86.delayed	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:22	256623/256623	---M--	200	added ('OK')	application/pdf	etag:%223ea6f-5dd45d4ecd984%22	https://www.fai.gov/sites/default/files/FY2022_OFPP_Acquisition%20Flash_22-01.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FY2022_OFPP_Acquisition%20Flash_22-01.pdf	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:22	169108/169108	---M--	200	added ('OK')	application/pdf	etag:%2229494-5dc27bba9a026%22	https://www.fai.gov/sites/default/files/FY2020%20OFPP%20Acquisition%20Flash%202.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FY2020%20OFPP%20Acquisition%20Flash%202.pdf	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:22	215396/215396	---M--	200	added ('OK')	application/pdf	etag:%2234964-5dc27b87b07af%22	https://www.fai.gov/sites/default/files/FY2020%20OFPP%20Acquisition%20Flash%201.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FY2020%20OFPP%20Acquisition%20Flash%201.pdf	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:23	256623/256623	---M--	200	added ('OK')	application/pdf	etag:%223ea6f-5dd45d4ecd984%22	https://www.fai.gov/sites/default/files/FY2022_OFPP_Acquisition%20Flash_22-01.pdf?_ga=2.19255480.165411605.1657541867-345403828.1654175857	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FY2022_OFPP_Acquisition%20Flash_22-014aa8.pdf	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:23	207129/207129	---M--	200	added ('OK')	application/pdf	etag:%2232919-5cea95cb95d00%22	https://www.fai.gov/sites/default/files/fac_c_digital_services_05_12_18.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/fac_c_digital_services_05_12_18.pdf	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:23	508763/508763	---M--	200	added ('OK')	application/pdf	etag:%227c35b-5cea95cb95d00%22	https://www.fai.gov/sites/default/files/FAC%20PPM%20Policy_121613.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/FAC%20PPM%20Policy_121613.pdf	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:23	100025/100025	---M--	200	added ('OK')	application/pdf	etag:%22186b9-5cea963e06b00%22	https://www.fai.gov/sites/default/files/pdfss/Continuous%20Professional%20Learning%20FINAL.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/pdfss/Continuous%20Professional%20Learning%20FINAL.pdf	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:24	378/378	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:01:34%20GMT	https://www.fai.gov/media-library/	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/index.html	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:24	64415/64415	---M--	200	added ('OK')	image/png	etag:%22fb9f-5fb499fa51ed4%22	https://www.fai.gov/themes/custom/uswds_base_fai/img/FAC_CL_compass.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/FAC_CL_compass.png	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:24	631234/631234	---M--	200	added ('OK')	image/png	etag:%229a1c2-5d0b1e248be06%22	https://www.fai.gov/themes/custom/uswds_base_fai/img/FAC_CL_notes.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/FAC_CL_notes.png	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:24	244332/244332	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%223ba6c-5cea959fb7580%22	https://www.fai.gov/sites/default/files/1102_Experience_Development_Tool_December_2019.xlsx	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/1102_Experience_Development_Tool_December_2019.xlsx	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:01:25	332/332	---M--	502	error ('Bad%20Gateway')	text/html		https://www.fai.gov/themes/custom/uswds_base_fai/img/FAC_CL_flag.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/FAC_CL_flag.91.delayed	(from https://www.fai.gov/training/continuous-learning-opportunities)
